blaOXA-19_1_AF043381	beta-lactam
dfrA15_3_DQ647028	trimethoprim
blaSHV-178_1_KF705209	beta-lactam
blaCARB-33_1_BK008903	beta-lactam
blaTEM-32_1_CXLQ01000061	beta-lactam
mcr-3.20_1_NG055493	colistin
blaVCC-1_1_KT818596	beta-lactam
qnrB7_1_EU043311	quinolone
blaOXA-429_1_KM979376	beta-lactam
blaOCH-8_1_DQ489307	beta-lactam
blaSHV-129_1_GU827715	beta-lactam
ere(A)_3_AF326209	macrolide
blaTEM-168_1_FJ919776	beta-lactam
blaDHA-9_1_KJ207201	beta-lactam
blaCTX-M-183_1_KX263246	beta-lactam
blaCTX-M-46_1_AY847147	beta-lactam
blaACC-1a_1_AF180953	beta-lactam
blaOXA-340_1_KF048912	beta-lactam
blaOXA-164_1_GU831575	beta-lactam
blaOXA-404_1_KJ920338	beta-lactam
blaDHA-23_1_KX068223	beta-lactam
blaMIR-3_1_AY743435	beta-lactam
blaZ_13_KF471116	beta-lactam
blaOXA-281_1_APON01000041	beta-lactam
blaCTX-M-24_1_EF374096	beta-lactam
blaOXA-205_1_JF800667	beta-lactam
blaOXA-257_1_KC567681	beta-lactam
blaCARB-43_1_NG_048746	beta-lactam
ant(2__)-Ia_14_DQ266447	aminoglycoside
nimB_1_X71443	nitroimidazole
qnrB31_1_HQ418999	quinolone
dfrA23_1_AJ746361	trimethoprim
blaOXA-363_1_KF460533	beta-lactam
blaOXA-212_1_JN861780	beta-lactam
dfrA17_8_AM932673	trimethoprim
blaACT-6_1_FJ237366	beta-lactam
blaCTX-M-10_1_AY598759	beta-lactam
blaCMY-62_1_JF460796	beta-lactam
catB3_2_U13880	phenicol
blaOXY-2-3_3_AY077488	beta-lactam
blaKPC-18_1_KT884517	beta-lactam
blaVIM-10_1_AY524989	beta-lactam
blaOXA-21_1_AB626885	beta-lactam
tet(V)_1_AF030344	tetracycline
blaSHV-77_1_EF373975	beta-lactam
blaSHV-46_1_AY210887	beta-lactam
tet_1_M74049	tetracycline
blaCMY-141_1_KX537750	beta-lactam
mcr-3.25_1_NG060585	colistin
blaOXA-122_1_EU255291	beta-lactam
blaCTX-M-88_1_FJ873739	beta-lactam
dfrA14_3_Z50804	trimethoprim
vga(E)_1_FR772051	macrolide
tet(39)_1_KT346360	tetracycline
blaOXA-51_1_DQ385606	beta-lactam
blaACT-3_1_EF125013	beta-lactam
blaZ_14_JBAG01000015	beta-lactam
sul4_1_MG649393	sulphonamide
blaCMY-155_1_KR261698	beta-lactam
tet(O/W)-2_1_AY485122	tetracycline
blaTEM-233_1_MH270416	beta-lactam
lsa(A)_3_AY737526	macrolide
blaFOX-5_1_AY007369	beta-lactam
blaOXA-329_1_KF203103	beta-lactam
blaSHV-96_1_EF373971	beta-lactam
blaSFO-1_1_AB003148	beta-lactam
blaOXA-384_1_KF986263	beta-lactam
fosX_2_AL591981	fosfomycin
qnrA1_1_AY070235	quinolone
blaTEM-208_1_KC865667	beta-lactam
car(A)_1_M80346	macrolide
blaOXA-22_1_AF064820	beta-lactam
blaOXA-486_1_AY597426	beta-lactam
aac(6_)-Ip_1_Z54241	aminoglycoside
blaZ_131_GQ900485	beta-lactam
blaOXA-215_1_JN861783	beta-lactam
blaCMY-36_1_EU331426	beta-lactam
aph(2__)-Ib_1_AF337947	aminoglycoside
sul1_11_DQ914960	sulphonamide
blaMOX-5_1_GQ152600	beta-lactam
fomA_1_AB016934	fosfomycin
mef(B)_1_FJ196385	macrolide
blaCARB-34_1_NG_048738	beta-lactam
blaOXA-273_1_APQN01000012	beta-lactam
blaTEM-104_1_AF516719	beta-lactam
blaGES-2_1_AF326355	beta-lactam
tet(H)_4_U00792	tetracycline
blaDHA-4_1_CP026046	beta-lactam
blaCTX-M-76_1_AM982520	beta-lactam
mcr-3.2_1_NMWW01000143	colistin
aph(3__)-Ib_2_AF024602	aminoglycoside
tet(A)_4_AJ517790	tetracycline
blaOXA-535_1_KX828709	beta-lactam
blaZ_9_DQ269019	beta-lactam
qnrB72_1_KC741443	quinolone
blaOXA-237_1_JQ820241	beta-lactam
fosB_1_X54227	fosfomycin
erm(G)_1_M15332	macrolide
blaTEM-68_1_AJ239002	beta-lactam
blaIMP-34_1_AB715422	beta-lactam
tet(Q)_4_Z21523	tetracycline
blaSHV-12_1_KF976405	beta-lactam
blaCTX-M-43_1_DQ102702	beta-lactam
erm(B)_10_U86375	macrolide
blaOXA-95_1_DQ519089	beta-lactam
blaGES-6_1_AY494718	beta-lactam
blaCARB-42_1_NG_048745	beta-lactam
blaOKP-B-11_1_AM051161	beta-lactam
blaOKP-B-1_1_AM051150	beta-lactam
cfiA3_1_AB087228	beta-lactam
blaOXA-254_1_AB781687	beta-lactam
blaKPC-9_1_FJ624872	beta-lactam
blaCTX-M-139_1_KC107824	beta-lactam
blaCTX-M-113_1_JF274247	beta-lactam
aac(6_)-Ii_1_L12710	aminoglycoside
aph(6)-Id_4_CP000971	aminoglycoside
blaCTX-M-172_1_KT251041	beta-lactam
erm(D)_2_L08389	macrolide
tet(49)_1_KR857683	tetracycline
dfrK_1_FN377602	trimethoprim
lnu(A)_1_M14039	macrolide
tet(W/32/O)_2_AM710602	tetracycline
ARR-7_1_FN397623	rifampicin
mcr-3.21_1_NG060582	colistin
aadA4_1_Z50802	aminoglycoside
blaZ_125_CP003194	beta-lactam
blaKPC-23_1_MH450213	beta-lactam
blaOCH-3_1_AJ295341	beta-lactam
tet(Q)_1_L33696	tetracycline
blaOXA-192_1_JF273470	beta-lactam
vat(H)_1_GQ205627	macrolide
blaOXA-202_1_HQ734813	beta-lactam
blaOXA-69_1_AY859527	beta-lactam
blaVIM-29_1_JX311308	beta-lactam
blaOXA-412_1_KJ584921	beta-lactam
blaCMY-18_1_AY743434	beta-lactam
blaCTX-M-35_1_AB176532	beta-lactam
blaOXA-322_1_KF203096	beta-lactam
fmrO_1_Q08325	aminoglycoside
blaCMY-77_1_JX440353	beta-lactam
blaPER-2_1_X93314	beta-lactam
dfrA22_2_KF525301	trimethoprim
blaOXA-512_1_KU726870	beta-lactam
dfrA1_11_AJ419168	trimethoprim
ant(2__)-Ia_10_HM367617	aminoglycoside
aac(6_)-Ih_2_KT778788	aminoglycoside
blaTEM-52B_1_AF027199	beta-lactam
blaOXA-478_1_KR182171	beta-lactam
blaZ_82_FGSJ01000003	beta-lactam
qnrD1_1_FJ228229	quinolone
blaNDM-1_1_FN396876	beta-lactam
mcr-3.18_1_MH332768	colistin
blaOXA-558_1_KY126234	beta-lactam
tet(48)_1_KR857682	tetracycline
blaNDM-2_1_JF703135	beta-lactam
dfrA12_3_KJ568502	trimethoprim
blaOXA-80_1_EU019535	beta-lactam
tet(X)_3_AB097942	tetracycline
blaTEM-81_1_AF427127	beta-lactam
blaOXA-441_1_JX865394	beta-lactam
kmr_1_ENA_ACB88605	aminoglycoside
tet(B)_1_AP000342	tetracycline
dfrA1_13_DQ018382	trimethoprim
blaTEM-83_1_AF427129	beta-lactam
dfrB1_1_U36276	trimethoprim
catA2_1_X53796	phenicol
blaACC-3_1_AF180958	beta-lactam
blaOXA-84_1_DQ309276	beta-lactam
blaTEM-184_1_FR848831	beta-lactam
blaCMY-114_1_KM087846	beta-lactam
blaOXA-55_1_AY343493	beta-lactam
blaIND-10_1_GU206353	beta-lactam
blaOXA-557_1_KY126232	beta-lactam
mcr-3.3_1_MF495680	colistin
blaCTX-M-72_1_AY847148	beta-lactam
blaOXA-475_1_KR182168	beta-lactam
blaIMP-29_1_HQ438058	beta-lactam
optrA_7_KT862775	oxazolidinone
blaOXA-417_1_KM220587	beta-lactam
tet(X)_1_GU014535	tetracycline
blaNDM-4_1_JQ348841	beta-lactam
aph(3_)-Ia_1_V00359	aminoglycoside
mcr-3.19_1_NG055497	colistin
fos_2_FN543093	fosfomycin
blaSHV-49_1_AY528718	beta-lactam
qnrB55_1_KF730650	quinolone
mcr-3.23_1_NG060583	colistin
aph(6)-Id_2_AF024602	aminoglycoside
blaOXA-144_1_FJ872530	beta-lactam
aph(9)-Ia_1_U94857	aminoglycoside
blaZ_93_FKQA01000038	beta-lactam
blaKPC-6_1_EU555534	beta-lactam
blaCTX-M-138_1_KF526119	beta-lactam
blaCARB-44_1_JTGS01000066	beta-lactam
blaCTX-M-179_1_KU705393	beta-lactam
blaOXA-166_1_HM488987	beta-lactam
lnu(D)_1_EF452177	macrolide
blaCMY-100_1_KF526113	beta-lactam
blaVIM-18_1_AM778091	beta-lactam
VanX_bc_1_Y15708	glycopeptide
blaLEN16_1_AY743416	beta-lactam
blaOXA-344_1_KF048917	beta-lactam
blaOXA-333_1_KF203107	beta-lactam
blaCTX-M-209_1_MH067959	beta-lactam
blaCARB-32_1_NG_048736	beta-lactam
floR_2_AF118107	phenicol
erm(X)_4_NC_005206	macrolide
blaTEM-193_1_JN935135	beta-lactam
blaNDM-11_1_KP265939	beta-lactam
mcr-5.2_1_MG384740	colistin
blaCTX-M-14b_1_DQ359215	beta-lactam
aph(3_)-Ia_5_AP004237	aminoglycoside
blaCTX-M-200_1_KY997188	beta-lactam
aac(6_)-Iz_2_AB971834	aminoglycoside
fosE_2_AY029772	fosfomycin
blaIMP-61_1_KX462700	beta-lactam
blaVIM-6_1_AY165025	beta-lactam
qnrB45_1_JQ349152	quinolone
blaCMY-116_1_KM087840	beta-lactam
blaTEM-190_1_JN416112	beta-lactam
blaDHA-24_1_KU759569	beta-lactam
aac(6_)-Iaf_1_AB462903	aminoglycoside
tet(Z)_1_AF121000	tetracycline
aadA6_1_AF140629	aminoglycoside
aac(3)-IIb_1_M97172	aminoglycoside
blaTER-1_1_FJ263091	beta-lactam
blaTEM-126_1_AY628199	beta-lactam
blaOXA-416_1_KP264119	beta-lactam
sul1_18_AY260546	sulphonamide
blaOXA-288_1_APRN01000033	beta-lactam
blaCMY-9_1_AB061794	beta-lactam
blaOXA-168_1_HM488989	beta-lactam
aac(6_)-Ij_1_L29045	aminoglycoside
blaVIM-8_1_AY524987	beta-lactam
blaOXA-174_1_HM113560	beta-lactam
tet(G)_3_S52437	tetracycline
blaOXA-235_1_JQ820240	beta-lactam
blaCTX-M-9_1_AF174129	beta-lactam
blaOXA-259_1_KF057028	beta-lactam
fomB_1_AB016934	fosfomycin
mcr-4.2_1_MG822663	colistin
blaCARB-11_1_AY008290	beta-lactam
blaNDM-9_1_KC999080	beta-lactam
blaSHV-183_1_HG934764	beta-lactam
vga(A)LC_1_GQ891882	macrolide
blaCMY-76_1_JQ733573	beta-lactam
fosG_1_DQ112222	fosfomycin
blaOXA-459_1_KP903889	beta-lactam
lsa(E)_1_JX560992	macrolide
blaTEM-53_1_AF104441	beta-lactam
blaOXY-2-9_9_FJ785625	beta-lactam
blaTEM-17_1_Y14574	beta-lactam
aac(3)-IIe_1_EU022315	aminoglycoside
cepA-29_1_U05884	beta-lactam
tet(36)_1_AJ514254	tetracycline
blaCMY-150_1_QCWX01000028	beta-lactam
mecA1_1_AB547235	beta-lactam
fos_1_ACCV01000052	fosfomycin
blaOXA-565_1_KY883665	beta-lactam
blaCTX-M-208_1_MH067958	beta-lactam
aac(6_)-Ib_2_M23634	aminoglycoside
blaCTX-M-198_1_KY646304	beta-lactam
blaTEM-34_1_KC292503	beta-lactam
blaOXA-315_1_KF057032	beta-lactam
dfrA1_2_HM055363	trimethoprim
mecC2_1_KF955540	beta-lactam
blaFOX-2_1_Y10282	beta-lactam
blaTEM-229_1_MG821356	beta-lactam
blaZ_72_NZ_CUHG01000035	beta-lactam
dfrA14_4_AF393510	trimethoprim
blaVIM-39_1_KF131539	beta-lactam
otr(B)_1_AF079900	tetracycline
VanC3XY_2_EU151759	glycopeptide
blaVIM-24_1_HM855205	beta-lactam
blaPLA-6A_1_DQ251478	beta-lactam
blaPER-3_1_AY740681	beta-lactam
VanC2XY_1_EU151754	glycopeptide
blaOXA-11_1_Z22590	beta-lactam
dfrA17_2_JN645879	trimethoprim
dfrA7_3_EU339235	trimethoprim
blaZ_126_NC_013374	beta-lactam
aadA11_2_AJ567827	aminoglycoside
tetA(P)_3_AB001076	tetracycline
blaOXA-430_1_KM979377	beta-lactam
blaOXA-546_1_KY682756	beta-lactam
blaCTX-M-219_1_CP019080	beta-lactam
blaKPC-12_1_HQ641422	beta-lactam
ant(2__)-Ia_19_GQ466184	aminoglycoside
blaTEM-148_1_AM087454	beta-lactam
vga(D)_1_GQ205627	macrolide
blaLEN15_1_AF452105	beta-lactam
tet(M)_5_U58985	tetracycline
blaTEM-188_1_JN211012	beta-lactam
blaTEM-158_1_EF534736	beta-lactam
blaTEM-163_1_EU815939	beta-lactam
blaLEN23_1_AM850913	beta-lactam
blaSHV-162_1_JX121129	beta-lactam
tet(43)_1_GQ244501	tetracycline
blaZ_51_NZ_JVWO01000108	beta-lactam
blaOXA-415_1_KJ865754	beta-lactam
blaCTX-M-7_1_AJ005045	beta-lactam
blaOXA-359_1_KF421162	beta-lactam
blaCMY-25_1_EU515249	beta-lactam
blaACT-5_1_FJ237369	beta-lactam
dldHA2X_1_AL939117	glycopeptide
dfrB6_1_DQ274503	trimethoprim
dfrA5_4_AY139589	trimethoprim
blaOXA-158_1_KP771986	beta-lactam
blaCTX-M-5_1_U95364	beta-lactam
blaOXA-269_1_APQJ01000007	beta-lactam
blaCMY-67_1_JQ711185	beta-lactam
blaOXA-145_1_FJ790516	beta-lactam
blaVHW-1_1_AF217648	beta-lactam
qnrB8_1_EU043312	quinolone
blaOXA-115_1_EU029998	beta-lactam
blaCARB-2_1_M69058	beta-lactam
aph(3_)-VI_1_KC170992	aminoglycoside
dfrA17_1_FJ460238	trimethoprim
blaIMP-8_1_DQ845788	beta-lactam
aac(3)-IIa_3_X13543	aminoglycoside
dfrA1_3_GU726913	trimethoprim
blaCARB-50_1_NG_052478	beta-lactam
blaZ_57_NZ_JURP01000126	beta-lactam
aph(7__)-Ia_1_X03615	aminoglycoside
blaIND-1_1_AF099139	beta-lactam
fexA_2_AM408573	phenicol
blaTEM-77_1_AF190695	beta-lactam
blaOXA-520_1_KX388630	beta-lactam
blaSHV-100_1_AM941846	beta-lactam
blaCARB-41_1_BK008890	beta-lactam
blaTEM-177_1_FN652295	beta-lactam
blaNDM-24_1_MH450215	beta-lactam
blaIMP-14_1_AY553332	beta-lactam
blaEBR-1_1_AF416700	beta-lactam
blaZ_92_FKWG01000001	beta-lactam
blaIMP-53_1_HM106457	beta-lactam
nimA_1_X71444	nitroimidazole
blaGOB-1_1_EF394442	beta-lactam
tet(O/W)-1_1_AY485126	tetracycline
cfiA4_1_AB087229	beta-lactam
blaLEN24_1_AM850914	beta-lactam
blaROB-1_2_AF022114	beta-lactam
blaOXA-184_1_JQ396378	beta-lactam
blaOXA-181_1_CM004561	beta-lactam
blaDHA-15_1_KM087853	beta-lactam
qnrD3_1_KX130945	quinolone
aadA17_1_FJ460181	aminoglycoside
blaCTX-M-15_1_AY044436	beta-lactam
erm(Z)_1_AM709783	macrolide
blaOXA-59_1_AJ632249	beta-lactam
blaOXA-247_1_JX893517	beta-lactam
blaZ_47_NZ_JYGF01000020	beta-lactam
dfrB7_1_DQ993182	trimethoprim
aph(2__)-Ic_1_U51479	aminoglycoside
rmtE_1_GU201947	aminoglycoside
aph(3__)-Ib_4_AF313472	aminoglycoside
blaVIM-40_1_HG934765	beta-lactam
blaOXA-20_1_AY307114	beta-lactam
blaSGM-2_1_AP010803	beta-lactam
VanC2XY_5_EU151760	glycopeptide
blaCTX-M-63_1_EU660216	beta-lactam
blaCTX-M-123_1_JN790864	beta-lactam
blaSHV-93_1_EF373969	beta-lactam
blaGOB-1_2_AF090141	beta-lactam
blaSHV-55_1_DQ054528	beta-lactam
blaB-3_1_AF189301	beta-lactam
blaOXA-234_1_NG_050607	beta-lactam
blaSHV-52_1_HQ845196	beta-lactam
sul1_37_AF188331	sulphonamide
blaIMP-23_1_DQ417222	beta-lactam
sul1_2_U12338	sulphonamide
catB9_1_AF462019	phenicol
dfrA25_1_DQ267940	trimethoprim
blaOXA-127_1_EU255296	beta-lactam
sul2_15_FJ968160	sulphonamide
aph(3_)-IIIa_3_AB247327	aminoglycoside
blaOXA-9_1_KQ089875	beta-lactam
blaCTX-M-26_1_AY157676	beta-lactam
blaZ_70_NZ_CUEK01000047	beta-lactam
blaTEM-155_1_DQ679961	beta-lactam
VanHFX_1_AF155139	glycopeptide
tetA(60)_1_KX000272	tetracycline
blaZ_102_MLQA01000023	beta-lactam
blaCMY-144_1_KY066478	beta-lactam
blaOXA-353_1_KF297582	beta-lactam
erm(G)_2_L42817	macrolide
blaZ_29_JDXN01000019	beta-lactam
VanC1XY_1_AF162694	glycopeptide
qepA1_1_AB263754	quinolone
blaOXA-67_1_DQ491200	beta-lactam
blaTEM-144_1_AM049400	beta-lactam
tet(45)_1_JF837331	tetracycline
aac(6_)-Ik_1_L29510	aminoglycoside
mcr-3.8_1_MF598078	colistin
optrA_19_ALMN01000021	oxazolidinone
tcr3_1_D38215	tetracycline
qnrB69_1_KC580658	quinolone
cmlV_1_U09991	phenicol
blaOXA-390_1_KJ135342	beta-lactam
aac(3)-Xa_1_AB028210	aminoglycoside
blaCTX-M-207_1_LC348384	beta-lactam
blaCMY-98_1_KC603538	beta-lactam
blaSHV-195_1_KX619652	beta-lactam
blaOXA-114c_1_HM056041	beta-lactam
tet(O/32/O)_5_FP929050	tetracycline
blaACT-4_2_AJ311172	beta-lactam
blaCTX-M-212_1_MH067962	beta-lactam
blaTEM-120_1_AY243512	beta-lactam
blaKPC-17_1_KC465200	beta-lactam
aac(3)-Ib-aac(6_)-Ib__1_AF355189	aminoglycoside
aph(3_)-Ia_6_L05392	aminoglycoside
dfrA33_1_FM957884	trimethoprim
rmtA_1_AB120321	aminoglycoside
aph(6)-Ic_1_X01702	aminoglycoside
vat(F)_1_AF170730	macrolide
mcr-1.1_1_KP347127	colistin
blaSHV-26_1_AF227204	beta-lactam
kamB_1_AJ629123	aminoglycoside
blaOXA-410_1_KJ584919	beta-lactam
blaOXA-53_1_AY289608	beta-lactam
blaOKP-B-6_1_AY850171	beta-lactam
blaOXA-276_1_APPI01000013	beta-lactam
blaCMY-46_1_FN556186	beta-lactam
dfrA32_1_GU067642	trimethoprim
fosA_1_M85195	fosfomycin
blaCARB-8_1_AY178993	beta-lactam
aadA7_1_AF224733	aminoglycoside
sul3_2_AJ459418	sulphonamide
blaCMY-146_1_KX034085	beta-lactam
blaOXA-216_1_FR865168	beta-lactam
sul1_20_JF262165	sulphonamide
blaOXA-29_1_AJ400619	beta-lactam
blaCTX-M-34_1_AY515297	beta-lactam
aph(3_)-VIa_1_X07753	aminoglycoside
tet(31)_2_AJ250203	tetracycline
sul2_8_AJ877041	sulphonamide
blaSHV-180_1_KP050487	beta-lactam
blaSHV-44_1_AY259119	beta-lactam
blaOXA-126_1_EU255295	beta-lactam
blaIMP-75_1_MH243350	beta-lactam
blaVIM-45_1_KP681695	beta-lactam
ant(6)-Ia_1_AF330699	aminoglycoside
sal(A)_1_KC693025	macrolide
blaCTX-M-95_1_FN813245	beta-lactam
blaOXA-275_1_APPJ01000001	beta-lactam
aac(6_)-Iaa_1_NC_003197	aminoglycoside
cepA_6_FR688022	beta-lactam
blaACC-1b_1_AF180955	beta-lactam
blaOXA-125_1_EU255294	beta-lactam
blaIND-2c_1_GU186042	beta-lactam
tet(O/W/32/O)_5_JQ740053	tetracycline
blaZ_78_KU607301	beta-lactam
tet(L)_4_D00006	tetracycline
blaMOX-3_1_EU515248	beta-lactam
blaOXA-529_1_KX599405	beta-lactam
blaCTX-M-29_1_AY267213	beta-lactam
aac(6_)-Iih_1_AJ584701	aminoglycoside
blaOXA-320_1_KF151169	beta-lactam
blaSHV-13_1_AF164577	beta-lactam
VanEXY_1_FJ872411	glycopeptide
blaZ_53_NZ_JUXQ01000001	beta-lactam
blaCTX-M-41_1_DQ023162	beta-lactam
blaSHV-203_1_MG028656	beta-lactam
blaCTX-M-141_1_KC964871	beta-lactam
blaOXA-232_1_JX423831	beta-lactam
blaOXA-303_1_APSD01000035	beta-lactam
VanNXY_1_JF802084	glycopeptide
dfrA12_1_FJ763641	trimethoprim
erm(H)_1_M16503	macrolide
blaVIM-17_1_EU118148	beta-lactam
blaOXA-2_2_GQ466184	beta-lactam
rmtC_1_AB194779	aminoglycoside
blaVIM-33_1_JX258134	beta-lactam
sul1_32_EF592571	sulphonamide
blaCTX-M-53_1_DQ268764	beta-lactam
cfr_1_AM408573	macrolide;oxazolidinone;phenicol
mcr-1.8_1_KY683842	colistin
erm(41)_1_EU177504	macrolide
blaOXA-327_1_KF203101	beta-lactam
blaOXA-511_1_KU710720	beta-lactam
blaOXA-461_1_KR061509	beta-lactam
aac(6_)-Iai_1_EU886977	aminoglycoside
blaOXA-138_1_EU670845	beta-lactam
blaSHV-18_1_AF132290	beta-lactam
fusB_1_AY373761	fusidicacid
tet(40)_1_FJ158002	tetracycline
erm(C)_10_Y09002	macrolide
blaOXA-454_1_LC037981	beta-lactam
sul2_17_U57647	sulphonamide
blaCARB-9_1_AY248038	beta-lactam
blaBIC-1_1_GQ260093	beta-lactam
blaCTX-M-213_1_MH094805	beta-lactam
blaOXA-252_1_NG_050608	beta-lactam
blaOXA-91_1_DQ519086	beta-lactam
blaGES-8_1_AF329699	beta-lactam
dfrB4_3_HQ317921	trimethoprim
qnrB53_1_HQ704413	quinolone
blaACC-4_1_KM087831	beta-lactam
blaPAM-1_1_AB858498	beta-lactam
mdf(A)_1_Y08743	macrolide
blaSHV-173_1_KF513178	beta-lactam
erm(48)_1_LT223129	macrolide
blaOXA-142_1_LC169567	beta-lactam
blaKPC-16_1_KC465199	beta-lactam
hugA_1_AF324468	beta-lactam
blaSHV-145_1_JX013655	beta-lactam
blaZ_134_NZ_AJGE01000047	beta-lactam
blaCTX-M-137_1_KF790923	beta-lactam
blaSHV-43_1_AY065991	beta-lactam
blaZ_77_FGNH01000009	beta-lactam
blaCMY-113_1_KM087836	beta-lactam
blaOXA-525_1_KX599406	beta-lactam
blaOXY-6-2_2_AJ871875	beta-lactam
blaDHA-13_1_KM087855	beta-lactam
sul2_2_AY034138	sulphonamide
blaZ_137_GQ915265	beta-lactam
blaCMY-95_1_JX514369	beta-lactam
blaCTX-M-8_1_AF189721	beta-lactam
blaIMP-22_2_DQ361087	beta-lactam
blaCTX-M-217_1_MH243354	beta-lactam
aph(3_)-Ia_7_X62115	aminoglycoside
blaGOB-5_1_AF189290	beta-lactam
tetA(46)_1_HQ652506	tetracycline
blaOXA-132_1_EU547447	beta-lactam
mecA2_1_AM048811	beta-lactam
blaOXA-533_1_KX668472	beta-lactam
blaSHV-172_1_KF513177	beta-lactam
blaOXA-42_1_AJ488302	beta-lactam
blaCMY-70_1_JX440350	beta-lactam
blaIMP-19_1_EF118171	beta-lactam
blaKPC-31_1_MAPH01000113	beta-lactam
blaTEM-116_1_AY425988	beta-lactam
sul2_14_AJ514834	sulphonamide
blaSHV-133_1_AB551737	beta-lactam
cmr_1_U43535	macrolide
blaLEN18_1_AM850908	beta-lactam
dfrB2_2_AY553333	trimethoprim
blaKPC-2_1_AY034847	beta-lactam
blaCMY-19_1_AB194410	beta-lactam
blaTEM-198_1_AB700703	beta-lactam
blaOXA-534_1_KX714285	beta-lactam
blaHERA-3_1_AF398335	beta-lactam
qnrB32_1_JN173054	quinolone
blaOXA-32_1_AF315351	beta-lactam
blaCMY-60_1_JF460794	beta-lactam
blaTEM-189_1_JN254627	beta-lactam
blaTEM-112_1_AY589493	beta-lactam
blaOXA-554_1_KY126221	beta-lactam
erm(X)_3_U21300	macrolide
blaCMY-134_1_KP860987	beta-lactam
VanC3XY_1_AY033764	glycopeptide
blaCTX-M-166_1_KU978909	beta-lactam
blaFONA-1_1_AJ251239	beta-lactam
blaCMY-149_1_KY624574	beta-lactam
sul1_30_JF262178	sulphonamide
aac(3)-IV_1_DQ241380	aminoglycoside
dfrA6_2_FJ905898	trimethoprim
qnrB6_2_EF523819	quinolone
blaZ_38_NZ_JEMM01000040	beta-lactam
blaOXA-366_1_KP050485	beta-lactam
dfrA6_1_Z86002	trimethoprim
blaSHV-194_1_KX421191	beta-lactam
optrA_9_KT892063	oxazolidinone
aac(6_)-IIb_1_L06163	aminoglycoside
qnrC_1_EU917444	quinolone
blaIMP-10_1_AB074435	beta-lactam
blaOXA-70_1_AY750912	beta-lactam
blaCTX-M-36_1_AB177384	beta-lactam
ARR-5_1_EF660563	rifampicin
blaOXA-465_1_KR061500	beta-lactam
blaTEM-82_1_AF427128	beta-lactam
blaOXA-114g_1_HM368376	beta-lactam
blaOXA-173_1_HM113559	beta-lactam
blaOXA-425_1_KM588353	beta-lactam
blaCTX-M-96_1_AJ704396	beta-lactam
mef(A)_3_AF227520	macrolide
blaOXA-296_1_APOH01000009	beta-lactam
mph(A)_2_U36578	macrolide
blaCTX-M-181_1_KX056900	beta-lactam
blaZ_114_NC_013379	beta-lactam
optrA_18_ALMH01000001	oxazolidinone
blaOXA-SHE_1_AY066004	beta-lactam
erm(B)_26_AF080450	macrolide
blaOXA-395_1_AY306133	beta-lactam
blaCTX-M-65_1_EF418608	beta-lactam
blaOXA-316_1_KF057033	beta-lactam
blaCTX-M-19_1_AF325134	beta-lactam
blaVIM-56_1_MG834535	beta-lactam
blaOXA-208_1_KF305665	beta-lactam
blaOKP-B-17_1_AM850919	beta-lactam
blaCMY-74_1_JX440349	beta-lactam
blaVIM-42_1_KP071470	beta-lactam
vga(A)_3_JQ312422	macrolide
blaSHV-102_1_EU024485	beta-lactam
blaOXA-83_1_DQ309277	beta-lactam
blaLEN26_1_JQ067123	beta-lactam
qnrS6_1_HQ631376	quinolone
blaIND-8_1_GU186044	beta-lactam
blaNMC-A_1_AJ536087	beta-lactam
blaVIM-30_1_JN129451	beta-lactam
blaSGM-1_1_AAQG01000013	beta-lactam
aph(2__)-Ib_2_AF207840	aminoglycoside
blaIND-3_1_AF219131	beta-lactam
crpP_1_HM560971	quinolone
blaDHA-17_1_KM087850	beta-lactam
blaSMB-1_1_AB636283	beta-lactam
blaZ_24_JBLQ01000018	beta-lactam
blaVIM-13_1_DQ365886	beta-lactam
ARR-3_1_JF806499	rifampicin
blaCMY-108_1_KF564648	beta-lactam
blaMOR_1_Y10283	beta-lactam
blaVIM-52_1_KX349731	beta-lactam
aac(2_)-IIa_1_AB669090	aminoglycoside
aph(3_)-IIIa_2_AJ490186	aminoglycoside
rmtG_1_JX486113	aminoglycoside
blaSME-3_1_AY584237	beta-lactam
blaOXA-408_1_KJ584917	beta-lactam
blaCMY-145_1_KX470426	beta-lactam
aac(6_)-Ib-Suzhou_1_EU085533	aminoglycoside
blaCARB-6_1_AF030945	beta-lactam
blaOXA-290_1_APOK01000044	beta-lactam
blaLUT-1_1_AY695112	beta-lactam
blaZ_122_NZ_AJGE01000057	beta-lactam
blaVIM-16_1_EU419746	beta-lactam
blaOXA-304_1_APSC01000007	beta-lactam
blaHERA-6_1_AJ536090	beta-lactam
vga(A)LC_4_JQ312423	macrolide
blaOXA-233_1_KJ657570	beta-lactam
blaOXA-48_1_AY236073	beta-lactam
blaOKP-B-7_1_AM051156	beta-lactam
blaOXA-97_1_EF102240	beta-lactam
blaOXA-62_1_AY423074	beta-lactam
tet(J)_2_AF038993	tetracycline
blaOXA-124_1_EU255293	beta-lactam
sul1_34_AY047357	sulphonamide
catA3_1_X07848	phenicol
blaCTX-M-54_1_DQ303459	beta-lactam
tet(C)_1_NC_003123	tetracycline
blaZ_63_NZ_JUMX01000103	beta-lactam
mcr-4.3_1_MG026621	colistin
blaCTX-M-190_1_KX664469	beta-lactam
blaTEM-131_1_AY436361	beta-lactam
dfrA18_1_AJ310778	trimethoprim
blaACC-7_1_MG028657	beta-lactam
